system:index,20230204T091201_20230204T091332_T35UNT_NDVI,20230207T092141_20230207T092337_T35UNT_NDVI,20230209T091029_20230209T091028_T35UNT_NDVI,20230212T092029_20230212T092026_T35UMT_NDVI,20230212T092029_20230212T092026_T35UNT_NDVI,20230214T091051_20230214T091332_T35UNT_NDVI,20230306T090831_20230306T091330_T35UNS_NDVI,20230306T090831_20230306T091330_T35UNT_NDVI,20230319T092031_20230319T092026_T35UMT_NDVI,20230319T092031_20230319T092026_T35UNT_NDVI,20230326T090611_20230326T091116_T35UNS_NDVI,20230326T090611_20230326T091116_T35UNT_NDVI,20230418T092031_20230418T092027_T35UMT_NDVI,20230418T092031_20230418T092027_T35UNT_NDVI,20230423T092029_20230423T092030_T35UMT_NDVI,20230423T092029_20230423T092030_T35UNS_NDVI,20230423T092029_20230423T092030_T35UNT_NDVI,20230425T090551_20230425T091049_T35UNS_NDVI,20230425T090551_20230425T091049_T35UNT_NDVI,20230428T092031_20230428T092028_T35UNT_NDVI,20230430T090559_20230430T091055_T35UNS_NDVI,20230430T090559_20230430T091055_T35UNT_NDVI,20230508T092031_20230508T092028_T35UNT_NDVI,20230510T090559_20230510T091059_T35UNS_NDVI,20230510T090559_20230510T091059_T35UNT_NDVI,20230513T092029_20230513T092031_T35UMT_NDVI,20230513T092029_20230513T092031_T35UNT_NDVI,20230520T090559_20230520T091054_T35UNT_NDVI,20230523T091559_20230523T091940_T35UNT_NDVI,20230525T090601_20230525T091013_T35UNT_NDVI,20230528T092031_20230528T092032_T35UMT_NDVI,20230528T092031_20230528T092032_T35UNS_NDVI,20230528T092031_20230528T092032_T35UNT_NDVI,20230530T090559_20230530T091053_T35UNT_NDVI,20230602T091559_20230602T091939_T35UMT_NDVI,20230602T091559_20230602T091939_T35UNT_NDVI,20230604T090601_20230604T091053_T35UNT_NDVI,20230617T092031_20230617T092032_T35UNT_NDVI,20230619T090559_20230619T091056_T35UNT_NDVI,20230624T090601_20230624T091055_T35UNT_NDVI,20230702T091559_20230702T091943_T35UMT_NDVI,20230702T091559_20230702T091943_T35UNT_NDVI,20230709T090559_20230709T091057_T35UNS_NDVI,20230709T090559_20230709T091057_T35UNT_NDVI,20230712T091559_20230712T091940_T35UMT_NDVI,20230712T091559_20230712T091940_T35UNS_NDVI,20230712T091559_20230712T091940_T35UNT_NDVI,20230717T092031_20230717T092032_T35UMT_NDVI,20230717T092031_20230717T092032_T35UNS_NDVI,20230717T092031_20230717T092032_T35UNT_NDVI,20230719T090559_20230719T091058_T35UNT_NDVI,20230729T090559_20230729T091058_T35UNT_NDVI,20230801T091559_20230801T091943_T35UMT_NDVI,20230801T091559_20230801T091943_T35UNS_NDVI,20230801T091559_20230801T091943_T35UNT_NDVI,20230803T090601_20230803T091014_T35UNS_NDVI,20230803T090601_20230803T091014_T35UNT_NDVI,20230806T092031_20230806T092037_T35UMT_NDVI,20230806T092031_20230806T092037_T35UNS_NDVI,20230806T092031_20230806T092037_T35UNT_NDVI,20230813T090601_20230813T091445_T35UNS_NDVI,20230813T090601_20230813T091445_T35UNT_NDVI,20230816T092031_20230816T092034_T35UMT_NDVI,20230816T092031_20230816T092034_T35UNT_NDVI,20230821T091559_20230821T092555_T35UMT_NDVI,20230821T091559_20230821T092555_T35UNS_NDVI,20230821T091559_20230821T092555_T35UNT_NDVI,20230823T090601_20230823T091022_T35UNT_NDVI,20230828T090559_20230828T091557_T35UNS_NDVI,20230828T090559_20230828T091557_T35UNT_NDVI,20230905T092031_20230905T092033_T35UMT_NDVI,20230905T092031_20230905T092033_T35UNS_NDVI,20230905T092031_20230905T092033_T35UNT_NDVI,20230907T090559_20230907T090731_T35UNS_NDVI,20230907T090559_20230907T090731_T35UNT_NDVI,20230910T091559_20230910T092601_T35UMT_NDVI,20230910T091559_20230910T092601_T35UNS_NDVI,20230910T091559_20230910T092601_T35UNT_NDVI,20230912T090601_20230912T091011_T35UNS_NDVI,20230912T090601_20230912T091011_T35UNT_NDVI,20230915T092031_20230915T092032_T35UNT_NDVI,20230917T090629_20230917T091535_T35UNS_NDVI,20230917T090629_20230917T091535_T35UNT_NDVI,20230922T090701_20230922T091334_T35UNS_NDVI,20230922T090701_20230922T091334_T35UNT_NDVI,20230925T092031_20230925T092341_T35UNT_NDVI,20230927T090659_20230927T090954_T35UNT_NDVI,20230930T091709_20230930T092515_T35UMT_NDVI,20230930T091709_20230930T092515_T35UNS_NDVI,20230930T091709_20230930T092515_T35UNT_NDVI,20231005T092031_20231005T092029_T35UNT_NDVI,20231010T091819_20231010T091814_T35UMT_NDVI,20231010T091819_20231010T091814_T35UNS_NDVI,20231010T091819_20231010T091814_T35UNT_NDVI,20231017T090859_20231017T090944_T35UNS_NDVI,20231017T090859_20231017T090944_T35UNT_NDVI,20231022T091021_20231022T091332_T35UNT_NDVI,20231104T092141_20231104T092333_T35UNT_NDVI,20231119T092159_20231119T092200_T35UMT_NDVI,20231119T092159_20231119T092200_T35UNS_NDVI,20231119T092159_20231119T092200_T35UNT_NDVI,20231221T091401_20231221T091404_T35UNT_NDVI,20231231T091401_20231231T091358_T35UNT_NDVI,lc,remapped,.geo
000000000000000014a3,,,,,,,,,,,,,,,,,,,,,,0.44563814609094005,,,,,,,,,,,0.4484697995610248,,,,,,,,,,,,,,,,,0.48901585832474725,,,,,,,0.5567525510006751,,,0.5701457444502384,,0.5458171897802223,,0.5293024679700804,,,0.3284895777567174,,,0.37233187751569985,,,0.5215845716242887,,0.5098256316720223,,,0.5848735710796045,,0.49675543437333874,,,0.2676996234931103,,0.17482345684720815,,,,,0.3061644009857221,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.243553712988057,51.541309627901526]}"
000000000000000014a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6622665075758417,,,,,,,,,,,,,,,0.5133253756293905,,,0.670968788821681,,,,,,,0.37500226808513376,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.292461734705995,51.49607421011635]}"
000000000000000014a5,,,,,,,,,,,,,,,,,,,,,,0.4223911977476544,,,,,,,,,,,0.5730579778247951,,,,,,,,,,,0.45762972925660833,,,0.6630656722248817,,,0.6448940300211614,,,,,,,0.6839834041809009,,,0.6548439875887094,,0.6770533291187957,,0.5099466815421911,,,,,,0.4376858564055696,,,,,0.6437590635147225,,,0.6464351009146697,,0.6318689668192075,,,0.5887981072710214,,,,,,,0.5601234448199369,,,,0.48278404883786935,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.210594941789893,51.57358435119365]}"
000000000000000014a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49779885966761583,,,,,,,,,,,,,,,,,0.3212995963707533,,,,,,,0.6847645339646847,,,0.567977803127836,,0.5920499723379304,,,,,0.1101754135758428,,,0.09811864188468916,,,0.35581065832622466,,0.265875511023463,,,0.7213238373635308,,0.16643818766892363,,,,,0.046761632506268906,,,,,0.14921800761806722,,,,0.08796174307258763,,0.022455079214913506,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.253459117372163,51.50737416065197]}"
000000000000000014a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09779324242317217,,,0.32262891382316883,,,0.35271030961791405,,,,,0.0943396997019277,,,,,0.727873625803967,,0.5617370316230791,,,,,0.10418367237190541,,,0.1387051745336883,,,0.28904038600099874,,0.21801430568132812,,,0.7768572381023917,,0.16635490693743268,,,,,0.1164692429458203,,,,,0.10069262630004192,0.10381583048372853,,,0.15051059630993002,,0.07428407087888307,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.275391388174395,51.473751899579334]}"
000000000000000014a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46602295910149744,,,,,,,,,,,0.29266906426607076,,,0.5723242462357155,,,0.3078191542571364,,,,,0.3839296164696449,,0.7165970279245961,,,0.6874909344173613,,,,0.30878338251524773,,,,,,0.33852608985100746,,,,,0.5980581276270808,,,0.70284659413794,,0.6215121226381012,,,0.4578160894295526,,0.5295267132809913,,,,,,0.20792064063943702,,,0.5330341427234295,,0.28427867270381,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.288467374524007,51.559022274179945]}"
000000000000000014a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6618972255799775,,,,,,,,,,0.6936053090355023,,,0.6434617073627826,,0.6411977446809107,,,,,,,,,,,0.304954575032604,,0.4775418855435724,,,0.6152396016245256,,,,,,,,0.0256795814923959,,,,0.424921309528978,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.186048529650986,51.54077539462857]}"
000000000000000014aa,,,,,,,,,,,,,,,,,,,0.20432467011908015,,,0.44128765709816464,,,,,,,,,,,0.4289366050101732,,,,,,,,,,,,,,0.41861783140370634,,,0.5168385231981473,,,,,,,0.5611050074197809,,,0.5372279067428745,,0.5092914630225996,,,,,,,,0.2837794613676006,,,,,0.4345888891457971,,,0.5131613026941174,,0.36488992888100297,,,,,,,,,,0.3405778426296857,,,,0.3615112798013925,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.188303014096263,51.49827028919647]}"
000000000000000014ab,,,,,,,,,,,,,,,,,,,,,,0.20648464141519163,,,,,,,,,,,0.4185392497077821,,,,,,,,,,,0.17578247953164064,,,,,,0.6418303935165578,,,,,,,,,,0.6325500919705346,,0.6149710820916018,,0.6050285840250738,,,0.43514415033820536,,,0.5605563234850393,,,,,0.5749510672627663,,,0.5980190841519103,,0.46208485596033994,,,0.3549128405901851,,0.45606339498171733,,,,,0.439770544805224,,,,0.35978501920256756,,0.26905564845554414,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.27789742640554,51.50991709509409]}"
000000000000000014ac,,,,,,,,,,,,,,,,,,,,,,0.13110194225159902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6777052288693366,,,0.6640757033073442,,0.6481183421314438,,,,,,,,0.22006499915977185,,,,,0.28956327227508133,,,0.6226709843222517,,,,,,,,,,,,0.3026713593746799,,,,,,0.021765791572410775,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.2080805934033,51.52852764515478]}"
000000000000000014ad,,,,,,,,,,,,,,,,,,,,,,0.522967327276325,,,,,,,,,,,0.5877798471321054,,,,,,,,,,,,,,0.5803186823181015,,,0.5159454525463165,,,,,,,0.7051794385017992,,,0.6741774399129171,,0.5926354190254428,,0.39392938216527307,,,,,,,,,,,0.5440948804219564,,,0.6692687156113908,,0.467134884425572,,,0.3765412141946979,,0.3408165067907364,,,,,0.46718866734547954,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.21387027999237,51.568004421714846]}"
000000000000000014ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5658570496944073,,,,,,,,,,,,,,0.5638903038842338,,,,,,,,,,,,,0.7443483820577869,,,,,,,,,,,,,0.5829389846784457,,,,,0.7300489509727409,,,,,,,,,,,,0.5712755203517387,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.15070490832406,51.54262480824859]}"
000000000000000014af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6581094005480915,,,,,,,,,,0.7801792041785052,,,0.621152242970845,,0.3661219783110413,,,,,,,,,,,,,0.5312225838907723,,,0.7331410527499626,,,,,,,,,,,,0.1856578670932052,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.171163876782668,51.538064442208054]}"
000000000000000014b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007020773530817356,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5556873908929544,,,,,,,,,,,,,,,,,,0.7751796321263389,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.160409466667467,51.53827239373698]}"
000000000000000014b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23011201930965156,,,,,,,0.7052840318809561,,,0.6834446933804726,,0.6704127260076216,,,,,,,,,,,,,,,,0.6406113772976155,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.206731392230896,51.526417097692544]}"
000000000000000014b2,,,,,,,,,,,,,,0.1611683871470341,,,0.43168958923578804,,0.30457919545454776,,,0.5014093247265502,,,,,,,,,,,0.6707495182009241,,,,,,,,,,,,,,0.45145215482668544,,,0.4239431912936862,,,,,,,0.845515807334528,,,0.8222080170432456,,0.676685109160114,,0.5929825816835677,,,,,,,,,,,0.6482598293665586,,,0.8012506786117208,,0.5883793392959906,,,,,0.5704070945986275,,,,,0.712010175597911,,,,0.4796787490920415,,0.338396557334329,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.194562011101876,51.558163871690496]}"
000000000000000014b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08973749992258154,,0.031746031746031744,,,0.7697699224056841,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.1584084836706,51.53648972590644]}"
000000000000000014b4,,,,,,,,,,,,,,,,,,,,,,0.504918663747727,,,,,,,,,,,0.23668869606761977,,,,,,,,,,,,,,0.12658299461784275,,,0.7005678285546855,,,,,,,,,,0.7983324384473078,,0.6044229893457322,,,,,,,,,,,0.39076496657330434,,0.2618988903741988,,,0.7903452673736884,,0.07420727306482744,,,,,,,,,,0.47949790170673884,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.223088006432466,51.49859437062195]}"
000000000000000014b5,,,,,,,,,,,,,,,,,,,,,,0.08459039292638264,,,,,,,,,,,,,,,,,,,,,,,,,0.63248902194354,,,,,,,,,,0.7311797152841443,,,0.5174584942880401,,0.4976500682279366,,,,,,,,0.1359374135259598,,,,,0.44206386547780635,,,0.6624046220801044,,0.07808769695342534,,,,,,,,,,0.41420215618313033,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.184545282505656,51.53969487387306]}"
000000000000000014b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7872103804093099,,,,,0.6397528544304864,,,,,,,,,,,0.08084732245087894,,,,,0.7392162495459559,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.20017819995897,51.52511841587293]}"
000000000000000014b7,,,,,,,,,,,,,,,,,,,,,,0.5327847022183088,,,,,,,,,,,0.5617779145300253,,,,,,,,,,,,,,0.6205909757657386,,,0.5983038881873869,,,,,,,0.6251351911735102,,,0.6281777286475478,,0.6370920255070641,,,,,,,,0.5486174774548365,,,,,0.6036746540442616,,,0.6126261936023393,,0.59250385812621,,,0.33120882740907387,,0.4807449111592472,,,,,,,,,0.4309084109303092,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.250815805789994,51.5322458499059]}"
000000000000000014b8,,,,,,,,,,,,,,,,,,,0.2990103630251895,,,0.5754526871131932,,,,,,,,,,,0.38923312706741886,,,,,,,,,,,,,,,,,,,,,,,,0.8793748602304869,,,0.8538169048540717,,0.603895360920705,,0.7940129259276012,,,,,,,,,,,,,,0.842713654581922,,,,,,,,,,,,0.5155453227815174,,,,0.48601651908048427,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.192294214102972,51.555894702849834]}"
000000000000000014b9,,,,,,,,,,,,,,,,,,,,,,0.531986469043896,,,,,,,,,,,0.4870432290901132,,,,,,,,,,,,,,0.5608648776737741,,,,,,,,,,0.6094592627213926,,,0.5930384069072957,,0.5848996693314878,,,,,0.5153633581808095,,,,,,0.4261390580341659,,0.5506453397863306,,,0.553352892804308,,0.47671595222555324,,,,,0.07999146741534037,,,,,0.5228681837350062,,,,0.3138899757207927,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.16809226820911,51.512895343987765]}"
000000000000000014ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5312223830460961,,,,0.10710306921783759,,,,,,,,,,,,,0.258120194584334,,,,,,,0.643096859222637,,,0.6122579188033297,,0.6394827480759481,,,,,0.5311972971946475,,,0.4880904049154312,,,,,0.5753034036986682,,,0.6231461637009299,,0.5242884389532396,,,0.40690269667545415,,0.4300805082937487,,,,,,,,,0.4664844779335723,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.212097418810316,51.54116188719887]}"
000000000000000014bb,,,,,,,,,,,,,,,,,,,,,,0.23873324729417728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5091606275835275,,,0.6346454737948722,,0.6233293024861083,,,,,,,,,,,0.4616730865978059,,0.4013090076900664,,,0.6272485959016276,,,,,,,,,,,,0.3290573767388489,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.200331558717195,51.53354088218199]}"
000000000000000014bc,,,,,,,,,,,,,,,,,,,,,,0.44433771516460413,,,,,,,,,,,0.585695336465122,,,,,,,,,,,0.35924111384383134,,,0.3615536813427802,,,0.6098890320108591,,,,,,,0.7525364944453683,,,0.722496096982437,,0.6691559028733615,,0.5976807669717439,,,,,,0.36111437720236056,,,0.2824628509902089,,0.5741094317025338,,,0.7176789235906537,,0.535582098695967,,,0.44663275423504056,,0.4275026773514391,,,,,0.5431445147715458,,,,0.4729369290831949,,0.35276088902469127,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.20377073561295,51.56768969387939]}"
000000000000000014bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8327737950683992,,,0.709479502134042,,,,,,,,,,,,,0.5843560365862858,,,,,0.7712563434425665,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.172520231437318,51.53560417248594]}"
000000000000000014be,,,,,,,,,,,,,,,,,,,,,,0.48735423686823337,,,,,,,,,,,0.468673306933336,,,,,,,,,,,,,,0.12292171876176415,,,0.6739233640316122,,,,,,,0.390493771386525,,,0.8064101034281206,,0.5053552808134464,,,,,,,,,,,0.40486012672891425,,,,,0.8092508199804224,,,,,,,,,,,,0.3924604182610977,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.222081211401978,51.50276152208647]}"
000000000000000014bf,,,,,,,,,,,,,,,,,0.08326113447040116,,,,,0.4556176184661805,,,,,,,,,,,0.5900303098349885,0.1621175301588582,,,,,,,,,,0.5064621389317675,,,0.26407655120706885,,,0.6516895440160012,,,,,,,0.7132530120494955,,,0.6947573618013032,,0.7002346057470153,,0.6549697873814035,,,0.4127950356120155,,,0.5113186329400459,,,,,0.6514546849560034,,,0.668162007721103,,0.6443297308859101,,,,,,,,,,0.5823717869463422,,,,0.5473057781082162,,0.3571492155122649,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.19474432451016,51.57339101324608]}"
000000000000000014c0,,,,,,,,,,,,,,,,,,,,,,0.49523032924620747,,,,,,,,,,,0.5009390611091709,,,,,,,,,,,,,,0.5966060085564243,,,0.5770029818592699,,,,,,,0.5741484343938006,,,0.6099837072311886,,0.6210707062834244,,,,,0.27170068748683884,,,0.3868710571676155,,,,,0.5564002529834133,,,0.610133534419834,,0.47616689177462307,,,0.24472417755056672,,0.30241027258150704,,,,,,,,,0.3591961338609254,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.255424652442123,51.52901993912824]}"
000000000000000014c1,,,,,,,,,,,,,,,,,,,,,,0.4122676457745148,,,,,,,,,,,0.37613588328264197,,,,,,,,,,,0.09160703589586444,,,0.17443918732423633,,,0.21985368805677713,,,,,,,,,,0.39109007821602076,,0.42500255920854557,,0.37679357367172805,,,,,,0.23297099931304957,,,0.3432907537470599,,0.33836363658072455,,,0.4784115669138037,,0.2862236920803312,,,0.2637490557502457,,,,,,,,,,,0.2502873045584512,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.239994515103596,51.54081442214753]}"
000000000000000014c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3756773659701791,,,,,,,,,,,,,,,,,0.6237146463794233,,,,,0.3224655310042591,,0.6001683077574317,,,0.6659450937831213,,0.6555044952433666,,0.614914346714409,,,,,,0.5417573246555805,,,0.2546288464345089,,0.6097343278850288,,,0.6273485432947034,,0.5865926985162185,,,0.5096604099619686,,0.4984597213008777,,,,,0.44845003491085944,,,,0.47081926715076644,,0.3471525106029986,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.280484966324835,51.50665412318981]}"
000000000000000014c3,,,,,,,,,,,,,,,0.38149784461440955,,0.4491667246737448,,,,,,,,,,,,,,0.6650571729861149,,0.6614799469776975,,,,,,,,,,,,,,,,,,,,,,,,,0.8406441092761466,,0.8366198674891812,,,,,,,,,,,0.4488917433756009,,0.44847350920679346,,,0.8443510985158198,,0.8350482107290065,,,,,,,,,,0.3031879113374654,,0.30098725392434605,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.133189577950052,51.543975322854216]}"
000000000000000014c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35246169567108154,,,0.5763789883005916,,,,,,,0.6669276244516005,,,0.5998032808033518,,0.6128047200557597,,0.461231432804445,,,,,,,,,,,0.6123129857911004,,,0.666573877237281,,0.5729803333477098,,,,,0.5818261955600748,0.14534148296801683,,,,,,,,0.5884072417034314,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.286160100638405,51.55223981672345]}"
000000000000000014c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6224222080507517,,,,,,,,,,0.7568828374350153,,,0.5708247779988919,,0.470317747046888,,,,,,,,,,,,,0.4295559063249705,,,0.6915019765462465,,,,,,,,,,,,0.32050851115834417,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.182977638553933,51.539194335081255]}"
000000000000000014c6,,,,,,,,,,,,,,,,,0.3474443029113908,,0.3168888240714733,,,0.34445836761641124,,,,,,,,,,,0.35751418597033235,0.20093461837357676,,,,,,,,,,0.3594198349922422,,,0.3935308792288341,,,0.29750977831632913,,,,,,,0.42053843855587536,,,0.40755452834019046,,0.4052582129058924,,,,,,,,,,,0.397595185406354,,0.3955730057898022,,,0.40010579724430767,,0.3933608357598182,,,0.3877854487793246,,0.182575240427134,,,,,0.38113058505415104,,,,0.3962466061250423,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.17090263428299,51.502897873704754]}"
000000000000000014c7,,,,,,,,,,,,,,,,,,,,,,0.5775635933794943,,,,,,,,,,,0.5487858001607345,,,,,,,,,,,,,,0.3868836134739744,,,0.6241523923517085,,,,,0.5106798422579862,,0.6565137732596624,,,0.6369072198867798,,0.634870889235516,,0.6176195451461809,,,0.2698101647316464,,,0.5250786611822997,,,,,0.6073923755665215,,,0.6262939495294273,,,,,,,0.2339389316078757,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.279886097641576,51.52007732158]}"
000000000000000014c8,,,,,,,,,,,,,,,,,,,0.32275965363800935,,,0.5143217301152461,,,,,,,,,,,0.5889093089265889,,,,,,,,,,,,,,,,,0.6713118413948959,,,,,,,0.7245932787048573,,,0.7071546491852153,,0.7101494038050948,,0.6772545995085147,,,0.37126874470927007,,,0.33988018533269837,,,0.6904971042052418,,0.6745750327634703,,,0.6926811936220615,,0.6090239395224859,,,0.5496477936806322,,0.44631020248341724,,,,,,,,,0.5007980149619433,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.25774863785541,51.54079443500513]}"
000000000000000014c9,,,,,,,,,,,,,,,,,,,,,,0.565918603789509,,,,,,,,,,,0.4650039406590451,,,,,,,,,,,,,,0.6692142624433349,,,0.648817992940241,,,,,0.4438990053135792,,0.6912226087652367,,,0.6812698823524441,,0.6825956764405007,,0.5083871035078485,,,,,,,,,0.5082927777383333,,0.48410710253142447,,,0.6664253034018606,,0.2667857208489831,,,,,,,,,,,,,,0.0052190777125542395,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.271583246615823,51.53284849641016]}"
000000000000000014ca,,,,,,,,,,,,,,,,,,,,,,0.08093396768548321,,,,,,,,,,,,,,,,,,,,,,,,,0.6242065548626474,,,,,,,,,,0.727202160017831,,,0.5121515941998316,,0.5020909775682048,,,,,0.10947035229395306,,,0.13142638939037884,,,0.17347857065481934,,0.44519014882933255,,,0.6604475412779655,,0.08181559120446376,,,,,,,,,,0.4174009504772368,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.184734146971227,51.53969489020289]}"
000000000000000014cb,,,,,,,,,,,,,,,,,,,,,,0.5643804751826522,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7102046554861696,,,,,,,0.771029472891706,,,0.7614027660449887,,,,0.6678965425545397,,,,,,,,,,,,,,0.7515753927955282,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.290675474720366,51.52804149290398]}"
000000000000000014cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42657264790026783,,,,,,,0.678355752475678,,,0.6580079380346805,,0.652922423383276,,,,,0.5821806208617022,,,0.2775398088690916,,,,,0.4454961429918164,,,0.6432131369368019,,0.3317238610077337,,,,,0.3872987306307233,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.218446812517534,51.520584133979796]}"
000000000000000014cd,,,,,,,,,,,,,,,,,,,,,,0.26928790761770305,,,,,,,,,,,0.35881646433655096,,,,,,,,,,,,,,,,,0.6460570901159256,,,,,0.38286816343969227,,,,,0.6358607719544651,,0.5985800034605187,,0.6106818134552227,,,,,,0.5750914948597516,,,,,0.5915441971246889,,,0.6017107129637617,,0.5715574516055265,,,0.4406609135149828,,0.4742028932857946,,,,,0.5338023657701454,0.1430239023264844,,,0.45913143303929543,,0.3358488303868949,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.275641411631273,51.51227676656044]}"
000000000000000014ce,,,,,,,,,,,,,,,,,,,,,,0.4111973700745036,,,,,,,,,,,0.5172518007879625,,,,,,,,,,,,,,0.3448446302457191,,,0.6098929530098325,,,,,,,0.6496439845113257,,,0.6337631005548836,,0.6134262182274643,,,,,0.5746737341491543,,,0.5004008572523286,,,0.55520877458341,,0.5775635804719125,,,0.6099834889511403,,0.5466943683267451,,,,,,,,,,0.3485234762941088,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.267359580533867,51.49045961651236]}"
000000000000000014cf,,,,,,,,,,,,,,,,,,,0.13397245707155087,,,0.38419934147609874,,,,,,,,,,,0.5489031761006163,0.2544872419498945,,,,,,,,,,0.6268246545542936,,,0.4833760179089311,,,0.6419512161862553,,,,,,,0.6880435428651823,,,0.6688355775106521,,0.6743748804338936,,0.5685615611184481,,,,,,0.5945545539023385,,,0.6197306859114814,,0.6437571708307245,,,0.6440909888738948,,0.6301963514481542,,,0.5563998899492277,,0.43065984766769844,,,,,0.5767761015432492,,,,0.5336859193113115,,0.4164203377672875,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.200228848028825,51.570034966931466]}"
