system:index,20230204T091201_20230204T091332_T35UNT_STR,20230207T092141_20230207T092337_T35UNT_STR,20230209T091029_20230209T091028_T35UNT_STR,20230212T092029_20230212T092026_T35UMT_STR,20230212T092029_20230212T092026_T35UNT_STR,20230214T091051_20230214T091332_T35UNT_STR,20230306T090831_20230306T091330_T35UNS_STR,20230306T090831_20230306T091330_T35UNT_STR,20230319T092031_20230319T092026_T35UMT_STR,20230319T092031_20230319T092026_T35UNT_STR,20230326T090611_20230326T091116_T35UNS_STR,20230326T090611_20230326T091116_T35UNT_STR,20230418T092031_20230418T092027_T35UMT_STR,20230418T092031_20230418T092027_T35UNT_STR,20230423T092029_20230423T092030_T35UMT_STR,20230423T092029_20230423T092030_T35UNS_STR,20230423T092029_20230423T092030_T35UNT_STR,20230425T090551_20230425T091049_T35UNS_STR,20230425T090551_20230425T091049_T35UNT_STR,20230428T092031_20230428T092028_T35UNT_STR,20230430T090559_20230430T091055_T35UNS_STR,20230430T090559_20230430T091055_T35UNT_STR,20230508T092031_20230508T092028_T35UNT_STR,20230510T090559_20230510T091059_T35UNS_STR,20230510T090559_20230510T091059_T35UNT_STR,20230513T092029_20230513T092031_T35UMT_STR,20230513T092029_20230513T092031_T35UNT_STR,20230520T090559_20230520T091054_T35UNT_STR,20230523T091559_20230523T091940_T35UNT_STR,20230525T090601_20230525T091013_T35UNT_STR,20230528T092031_20230528T092032_T35UMT_STR,20230528T092031_20230528T092032_T35UNS_STR,20230528T092031_20230528T092032_T35UNT_STR,20230530T090559_20230530T091053_T35UNT_STR,20230602T091559_20230602T091939_T35UMT_STR,20230602T091559_20230602T091939_T35UNT_STR,20230604T090601_20230604T091053_T35UNT_STR,20230617T092031_20230617T092032_T35UNT_STR,20230619T090559_20230619T091056_T35UNT_STR,20230624T090601_20230624T091055_T35UNT_STR,20230702T091559_20230702T091943_T35UMT_STR,20230702T091559_20230702T091943_T35UNT_STR,20230709T090559_20230709T091057_T35UNS_STR,20230709T090559_20230709T091057_T35UNT_STR,20230712T091559_20230712T091940_T35UMT_STR,20230712T091559_20230712T091940_T35UNS_STR,20230712T091559_20230712T091940_T35UNT_STR,20230717T092031_20230717T092032_T35UMT_STR,20230717T092031_20230717T092032_T35UNS_STR,20230717T092031_20230717T092032_T35UNT_STR,20230719T090559_20230719T091058_T35UNT_STR,20230729T090559_20230729T091058_T35UNT_STR,20230801T091559_20230801T091943_T35UMT_STR,20230801T091559_20230801T091943_T35UNS_STR,20230801T091559_20230801T091943_T35UNT_STR,20230803T090601_20230803T091014_T35UNS_STR,20230803T090601_20230803T091014_T35UNT_STR,20230806T092031_20230806T092037_T35UMT_STR,20230806T092031_20230806T092037_T35UNS_STR,20230806T092031_20230806T092037_T35UNT_STR,20230813T090601_20230813T091445_T35UNS_STR,20230813T090601_20230813T091445_T35UNT_STR,20230816T092031_20230816T092034_T35UMT_STR,20230816T092031_20230816T092034_T35UNT_STR,20230821T091559_20230821T092555_T35UMT_STR,20230821T091559_20230821T092555_T35UNS_STR,20230821T091559_20230821T092555_T35UNT_STR,20230823T090601_20230823T091022_T35UNT_STR,20230828T090559_20230828T091557_T35UNS_STR,20230828T090559_20230828T091557_T35UNT_STR,20230905T092031_20230905T092033_T35UMT_STR,20230905T092031_20230905T092033_T35UNS_STR,20230905T092031_20230905T092033_T35UNT_STR,20230907T090559_20230907T090731_T35UNS_STR,20230907T090559_20230907T090731_T35UNT_STR,20230910T091559_20230910T092601_T35UMT_STR,20230910T091559_20230910T092601_T35UNS_STR,20230910T091559_20230910T092601_T35UNT_STR,20230912T090601_20230912T091011_T35UNS_STR,20230912T090601_20230912T091011_T35UNT_STR,20230915T092031_20230915T092032_T35UNT_STR,20230917T090629_20230917T091535_T35UNS_STR,20230917T090629_20230917T091535_T35UNT_STR,20230922T090701_20230922T091334_T35UNS_STR,20230922T090701_20230922T091334_T35UNT_STR,20230925T092031_20230925T092341_T35UNT_STR,20230927T090659_20230927T090954_T35UNT_STR,20230930T091709_20230930T092515_T35UMT_STR,20230930T091709_20230930T092515_T35UNS_STR,20230930T091709_20230930T092515_T35UNT_STR,20231005T092031_20231005T092029_T35UNT_STR,20231010T091819_20231010T091814_T35UMT_STR,20231010T091819_20231010T091814_T35UNS_STR,20231010T091819_20231010T091814_T35UNT_STR,20231017T090859_20231017T090944_T35UNS_STR,20231017T090859_20231017T090944_T35UNT_STR,20231022T091021_20231022T091332_T35UNT_STR,20231104T092141_20231104T092333_T35UNT_STR,20231119T092159_20231119T092200_T35UMT_STR,20231119T092159_20231119T092200_T35UNS_STR,20231119T092159_20231119T092200_T35UNT_STR,20231221T091401_20231221T091404_T35UNT_STR,20231231T091401_20231231T091358_T35UNT_STR,lc,remapped,.geo
000000000000000012e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.700943344574667,,,4.987702608649152,,3.9949514865875244,,,,,,,,,,,,,3.1604039187874653,,,3.6331621946391066,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.28996199247993,51.49905099506102]}"
000000000000000012e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.424613255221828,,,5.291193661505944,,4.29355013235356,,,,,,,,,,,,,3.1161291577648416,,,3.7191045846528206,,,,,,,1.1183333305004233,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.29410981190791,51.50026933273117]}"
000000000000000012e8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.038888679340043,,,,,,,,,,,,,2.084277374674133,,,,,5.625513690939837,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.15842274123518,51.53984409946413]}"
000000000000000012e9,,,,,,,,,,,,,,,,,,,1.745683489472958,,,2.4653729370662143,,,,,,,,,,,2.6174786374682473,0.8144699637852018,,,,,,,,,,1.0445591251866346,,,,,,2.480624692510315,,,,,,,3.6083368271116227,,,3.624448547557909,,3.3212505657386346,,6.120197281004891,,,2.5897283251323397,,,2.300230133830825,,,,,2.843049753820545,,,2.9908723636549346,,2.7751465092440584,,,,,1.2769741552486982,,,,,2.5568044353234254,,,,2.7151116427380484,,2.3127771148335636,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.191058084446773,51.57617307682438]}"
000000000000000012ea,,,,,,,,,,,,,,,,,,,,,,3.8233927112587995,,,,,,,,,,,3.5311132445086697,,,,,,,,,,,,,,,,,3.118769142362807,,,,,2.5441586225211217,,3.661844733080356,,,3.3303333950691485,,3.065126472589921,,3.4319396629895755,,,,,,2.839200955669896,,,,,2.984709281229378,,,3.4226630334140493,,,,,,,1.1564381582126055,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.27886393371087,51.51921464373768]}"
000000000000000012eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7998734520676456,,,,,,,,,,,,,,2.2940864289969274,,,,,,,,1.1356092650874132,,3.343176830923206,,,2.8160806291498024,,2.5241379381037086,,,,,2.0764295808852666,,,1.9544587205597064,,,,,2.0504205151209756,,,2.293147474730096,,1.926821237518674,,,,,1.6621138954919483,,,,,1.880057644141234,,,,2.0618961898107377,,2.087013801479556,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.182386615257386,51.507599867549644]}"
000000000000000012ec,,,,,,,,,,,,,,,,,,,,,,4.165356992864284,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9537291845767135,,,,,,,,,,4.694012645150528,,4.232260432643415,,3.262565619280549,,,,,,,,,,,3.5060700710668584,,,4.925045799506225,,2.5330543123405267,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.26854291420266,51.52000375395779]}"
000000000000000012ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.106955259024692,,,5.335609591737086,,4.375309699246673,,,,,,,,,,,,,3.1179523257171216,,,3.7336604903344397,,,,,,,,,,,,0.8260494705771103,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.293077911653086,51.50123853471894]}"
000000000000000012ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.158205383759237,,,,,,,,,,6.9183290442641905,,,,,,,,,,,,,,,,,,7.504427244874085,,,,,,,,,,,,1.7640065222370382,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.221094611123455,51.50146372452637]}"
000000000000000012ef,,,,,,,,,,,,,,,,,,,,,,4.099592685699463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.380832023361102,,,3.6346778155995065,,3.275598389221157,,,,,3.115182819820586,,,,,,,,3.1149096818737974,,,3.6866016712318475,,2.171618541622378,,,,,,,,,,3.1369301553756475,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.22232185931245,51.52487337858863]}"
000000000000000012f0,,,,,,,,,,,,,,,,,,,,,,3.98869739476245,,,,,,,,,,,3.7374175892395227,,,,,,,,,,,,,,,,,3.097022013869686,,,,,,,4.1451339251330115,,,3.683758316667172,,3.3192010639476126,,,,,2.800997298320675,,,,,,3.447820933227366,,3.487312698039879,,,3.941302161097797,,3.5349719367600354,,,3.0242879585343965,,,,,,,3.135353886891925,,,,4.426552610873095,,1.0900421569677168,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.203205147391053,51.500155707694475]}"
000000000000000012f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13180958170469115,,,,,6.051304244130106,,,5.155175426379353,,,,,,,,,,,,,,,,,,4.975521266595576,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.170374848715266,51.53856599936878]}"
000000000000000012f2,,,,,,,,,,,,,,,,,,,,,,2.9254781826823746,,,,,,,,,,,3.608700981486141,,,,,,,,,0.6444501441622538,,,,,,,,2.309024922701777,,,,,,,,,,2.9171444985871955,,2.6036240941002258,,,,,2.4828543446772224,,,2.058038881306205,,,,,2.6273296544341003,,,2.956769725903362,,2.6726396429836075,,,,,1.7527169181105773,,,,,2.6030988906786825,,,,3.1054571291216377,,2.199036509001336,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.200211275491345,51.50420234001625]}"
000000000000000012f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6590774808070556,,,,,,,,,,,,,,1.939777107195519,,,1.9259330353228685,,,,,,,2.113653379232705,,,2.212750951989708,,2.0386313497344384,,2.298640615545433,,,1.4949347813383522,,,0.8320471372734122,,,1.994924270917499,,1.9229886602111956,,,2.0969949428186396,,1.9630578596846047,,,,,,,,,,1.8717101387966788,,,,1.6016120075368556,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.185207997561502,51.58120599027854]}"
000000000000000012f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.628842092155059,,,,,,,4.488971287971721,,,3.590615720705651,,3.0820509149374065,,,,,,,,,,,,,,,,2.9788560175300995,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.294065320087615,51.5090795202908]}"
000000000000000012f5,,,,,,,,,,,,,,,,,,,,,,2.281636994441891,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5234768450125005,,,,,,,,,,3.6901655608023645,,3.123753266539974,,,,,,,,,,,,,,,,3.74736007433089,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.200487862298644,51.53265708720859]}"
000000000000000012f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.20507573162347,,,3.4984062361338784,,2.101781931593845,,,,,,,,,,,0.9799905928895046,,0.7449389323085344,,,3.1581100914754026,,,,,,,,0.755216417669439,,,,1.2335155358930834,,,,1.1168032838644084,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.22168603913093,51.537380087662804]}"
000000000000000012f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7419037883784494,,,,,,,6.164778749418367,,,5.094797913449692,,3.985847632090251,,,,,,,,,,,,,3.174853347596668,,,4.028247967869246,,,,,,,2.056937122020592,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.291346630832045,51.49758510080032]}"
000000000000000012f8,,,,,,,,,,,,,,,,,,,,,,4.463310558509394,,,,,,,,,,,1.700287905950395,,,,,,,,,,,,,,1.7987999624135544,,,,,,,,,,5.808059399360432,,,5.26041428085898,,4.0432963371276855,,,,,,,,,,,0.8748373287875636,,1.8636494493808877,,,5.653496882272146,,,,,0.1951135383441605,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.19994522954137,51.545286184073596]}"
000000000000000012f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7216934344125172,,,,,,,,1.9401744839285506,,3.536477275446159,,,3.656209779164148,,,,,,,,,,0.9193682308370024,,,,,,,,3.4823389199315287,,2.2876439889272056,,,1.464652661563588,,1.787967431572289,,,,,,0.760626249032226,,,2.0954697515959104,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.290547453458423,51.559551782192585]}"
000000000000000012fa,,,,,,,,,,,,,,,,,0.514325951502707,,0.8291865792674543,,,2.6516844238283412,,,,,,,,,,,2.7909198091143654,0.9791932752072946,,,,,,,,,,1.9424652792428898,,,2.3387275546316117,,,,,,,,,,3.2769162717049354,,,3.47192574087995,,2.9944266635003816,,3.791087473871486,,,,,,2.3515764785732003,,,,,2.574056830265625,,,2.769173443993203,,2.5787798490654046,,,2.4272249347768944,,2.318142729010982,,,,,2.428159190143317,,,,2.6666189702460015,,2.2470101391106776,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.208700647469207,51.57062894102224]}"
000000000000000012fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.237563927968344,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.158988813557965,51.53407308720467]}"
000000000000000012fc,,,,,,,,,,,,,,,,,,,,,,2.4563610932183644,,,,,,,,,,,2.6079481285986175,,,,,,,,,,,,,,2.77020080668045,,,3.9336202166248073,,,,,,,4.761353412182693,,,5.1459930305307955,,3.045539541309383,,3.5610672822074285,,,,,,1.6546348222529268,,,0.7864173291221498,,2.320433557168697,,,4.242725006306793,,2.1107587689985765,,,1.66285461687447,,2.164130522280323,,,,,2.3664476552517777,,,,2.3545401117969265,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.291729622598925,51.55353220627081]}"
000000000000000012fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.996203325232681,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.161456991808375,51.53702544180928]}"
000000000000000012fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3683297774689,,,3.887698611975257,,3.575509097841051,,,,,,,,0.8577637607548513,,,,,,,,3.4454903051155767,,,,,,,,,,,,1.464030659928614,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.208164385618044,51.530303545889886]}"
000000000000000012ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3386168679953165,,,4.432876901021079,,,,,,,,,,2.315774620255105,,,,,2.603181611112997,,,3.239371492749169,,2.41487406197589,,,,,2.3515076320998523,,,,,,,,,2.700828917713122,,2.185698307560685,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.286334677424257,51.55760976542576]}"
00000000000000001300,,,,,,,,,,,,,,,,,,,,,,3.86678854191925,,,,,,,,,,,,,,,,,,,,,,,,,1.3052868859297564,,,4.972008150451037,,,,,,,6.026243835890375,,,6.1050145555786,,5.315239123476336,,,,,,,,,,,5.124620816604891,,2.5558788971025117,,,6.110974244790283,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.22615438306025,51.4854358275914]}"
00000000000000001301,,,,,,,,,,,,,,,,,,,,,,3.805154413322743,,,,,,,,,,,,,,,,,,,,,,,,,2.83680382229033,,,,,,,,,,3.539794475313217,,,3.150167379249521,,2.900052045207986,,,,,2.2458424595207855,,,,,,,,2.7259985459905094,,,3.018865692372225,,,,,,,,,,,,2.753975406525627,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.196261591823834,51.51681194550163]}"
00000000000000001302,,,,,,,,,,,,,,,,,1.9882408129114684,,3.680678563323421,,,4.234852609180269,,,,,,,,,,,4.309587183452788,,,,,,,,,,,3.0404587678628174,,,3.7435721231966603,,,4.194272206213469,,,,,4.746388539165056,,4.637053976253587,,,4.930096931198016,,4.284589399285868,,,,,,,,,,,4.682861093490843,,4.257087157697094,,,4.915955666782094,,4.34200975467829,,,3.9293084901476663,,,,,,,3.514411119647037,,,,4.832421222781919,,2.2914305403659676,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.275078967367804,51.460274003824374]}"
00000000000000001303,,,,,,,,,,,,,,,,,0.6034693474672279,,2.672426383241234,,,3.487528618771473,,,,,,,,,,,3.9137857711774693,0.3211539613416676,,,,,,,,,,0.022865233778142605,,,3.3457729054146075,,,3.244991154357149,,,,,,,4.346444269426826,,,4.881742129250179,,4.281682738371177,,,,,,,,2.8005872329616763,,,3.6992335114079,,3.2071456352329037,,,3.5916624799066663,,3.165800712546524,,,2.754258853237645,,2.3059330651549255,,,,,,,,,3.2336269214310076,,0.9427592181294413,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.248521409754925,51.531567283828934]}"
00000000000000001304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17807541628813797,,,,,,,,,,,,,3.107286606786473,,,,,,,,,,6.087629446907649,,,4.330368371777523,,2.2269806515873154,,,,,,,,,,,,,1.372440593853559,,,4.385775516362958,,,,,,,0.22149428867158436,,,,,1.3707691282371814,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.1719092971188,51.54543678460274]}"
00000000000000001305,,,,,,,,,,,,,,,,,,,,,,2.2138632722452383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.230778632520819,,,,,,,,,,,,,,,,,,,,,4.342748149992928,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.212543545122443,51.53500097711928]}"
00000000000000001306,,,,,,,,,,,,,,,,,1.5294645186724847,,0.6891863716432567,,,3.1498201379970627,,,,,,,,,,,3.1109019707119656,,,,,,,,,,,,,,2.7759053442213273,,,2.6624430101744982,,,,,,,4.166940466887286,,,4.416130703322741,,3.363898392437267,,7.091613932802023,,,,,,,,,,,3.318129302693062,,,3.7165717700171093,,3.322805512789426,,,2.350001463814387,,2.947916096300225,,,,,3.171245752819001,,,,2.999319069239558,,2.4225252431536477,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.192582288942134,51.56132805087455]}"
00000000000000001307,,,,,,,,,,,,,,,,,2.2897964172622784,,2.1134906080034046,,,2.7330785641053907,,,,,,,,,,,2.636887544947687,,,,,,,,,,,,,,2.158657178316527,,,1.769674315744517,,,,,1.1370878760236192,,2.664804927345847,,,2.591555836519687,,2.3925336958870056,,,,,,,,,,,,,2.2814030447244105,,,2.44592048683945,,2.3003303096407937,,,2.086949793389595,,,,,,,2.3693281533766766,,,,2.8676707268842496,,2.8160846006302607,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.176203584531816,51.501387331447916]}"
00000000000000001308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16294005127991137,,,0.36733039544553175,,,0.6987638646512886,,,,,,,8.086541338031795,,,5.165745118848321,,3.359457161421138,,,,,0.08696532681956043,,,0.052770392424395296,,,,,0.3874299742467279,,,9.851479962839832,,0.1889050071742259,,,,,0.04233922655620272,,,,,0.21732222844683935,0.07568107116249413,,,0.18672617222446433,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.278510353826846,51.48782153020787]}"
00000000000000001309,,,,,,,,,,,,,,,,,,,,,,2.821056397864067,,,,,,,,,,,,,,,,,,,,,,,,,3.504298527765166,,,,,,,,,,4.2334941741830905,,,4.35228225757746,,3.850413188912701,,,,,1.3639838982060923,,,2.8764907286550994,,,,,3.084598971061966,,,3.3131358401845645,,2.659680157291646,,,,,,,,,,2.5493633798460844,,,,,,1.2015332656652749,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.185977979082747,51.547203054828735]}"
0000000000000000130a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.186344435425843,,,,,,,3.5722213883518905,,,4.581663534484483,,4.010927334934676,,,,,2.3131517358377676,,,1.7429302209088593,,,,,2.288501154538455,,,4.569488148029699,,2.843935247992172,,,,,,,,,,2.7964704252965324,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.267608624568762,51.51140332288796]}"
0000000000000000130b,,,,,,,,,,,,,,,,,,,0.7648369330667855,,,1.6291717125985627,,,,,,,,,,,1.708650599531576,0.33764609512017696,,,,,,,,,,,,,1.4709433038759123,,,1.4330405326657285,,,,,,,1.9548880097006454,,,2.0435476065222637,,1.872533694957119,,3.030463374931526,,,1.2286290614242728,,,,,,1.596958215274508,,1.4709179444648242,,,1.7471276729825944,,1.5019821142123129,,,0.4548792352481764,,1.152318629007491,,,,,1.5219947448393114,,,,1.449404090980824,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.189374712724476,51.581718542002235]}"
0000000000000000130c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9511438345963183,,3.9411883208216456,,,,,,,,,,,,,,,4.403857054894203,,4.366012890052363,,,,,,,,5.712268198969142,,5.718251486754472,,,,,,,,,,,4.512097026215119,,4.516214108521165,,,5.411962862187773,,5.417547205948776,,,,,,,,,,3.4131809108111324,,3.413174148589846,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.134996558531384,51.54381367870771]}"
0000000000000000130d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.601589104485891,,,,,3.687238859751868,,,,,,,,,,,,,,,,6.105923300157058,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.18106998185418,51.52363933200181]}"
0000000000000000130e,,,,,,,,,,,,,,,2.286643693236267,,2.3228060747760764,,,,,,,,,,,,,,2.9103157044538297,,2.8901645115443637,,,,,,,,,,,,,,,2.313767582380853,,2.3142908252015406,,,,,,,,5.573978704119486,,5.580513960650178,,,,,,,,,,,3.6487224739965667,,3.6863813513801214,,,5.421649878798158,,5.426871223514583,,,,,,,,,,2.802886067604532,,2.807338429686704,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.136041223149537,51.54170594007034]}"
0000000000000000130f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.749672119849934,,,4.006527048660244,,3.25240446110161,,,,,,,,,,,,,2.2324593223952385,,,2.834540153036312,,0.8501847687762341,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.295120933058755,51.50061999535498]}"
00000000000000001310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9529628207624095,,,,,,,4.75631856918335,,,4.755647371685694,,3.70377801280984,,,,,,,,2.0874994898599293,,,,,3.1053075920156883,,,3.940552287090933,,2.6468563471791966,,,,,1.9458024758600594,,,,,,0.8634578659961554,,,0.7614370987258531,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.28824726318813,51.49738769357393]}"
00000000000000001311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6931130285976697,,,,,,,,,,,,,5.257563275815138,,,,,,,,,,,,,3.1864884402476203,,,,,4.625963218087782,,,,,,,,,,,,2.8496519443399513,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.14600481020914,51.5420003845522]}"
00000000000000001312,,,,,,,,,,,,,,,,,,,,,,3.54904267901466,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.609488552660088,,,,,,,5.46700815711162,,,5.810680819747129,,4.760770373333609,,4.949779900834133,,,,,,,,,,,,,,5.913162652597406,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.26206898320273,51.51581229042522]}"
00000000000000001313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.245655499888656,,,5.32833937884999,,4.4789434679511455,,,,,,,,1.7022939436560045,,,,,3.0917853368382877,,,3.866913986854813,,2.4318122766455827,,,,,1.9726792928042596,,,,,2.4841797943828867,,,,1.7419474530382222,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.287819407352224,51.502870581743025]}"
00000000000000001314,,,,,,,,,,,,,,,,,,,1.6682374561184388,,,2.9844312192090787,,,,,,,,,,,3.150851436753392,,,,,,,,,,,,,,3.101042771825985,,,2.983551467086723,,,,,,,3.771760292874983,,,4.159562168207839,,3.6782496878349322,,3.3721263089688187,,,2.025650320680233,,,2.453525652420494,,,,,2.751351368400245,,,3.2152413181166533,,2.6173949511954033,,,,,,,,,,,,,,1.9267035449713537,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.255169786080465,51.53189418013904]}"
00000000000000001315,,,,,,,,,,,,,,,,,,,,,,4.041975068937894,,,,,,,,,,,,,,,,,,,,,,,,,2.8152653679015147,,,,,,,,,,4.433109219652725,,,3.8441919685761676,,3.3655781302592653,,,,,,,,,,,2.7161586976646026,,2.5226652405970222,,,2.8477244674483666,,,,,,,,,,,,1.8046867009463494,,,,,,,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.17042791434606,51.51673507379725]}"
00000000000000001316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0714375697025638,,,,,,,,,,,,,,2.385454025938938,,,,,,,,,,3.811961665986076,,,2.920974816324489,,2.602363969193024,,,,,2.1226046963884175,,,1.8582759987469974,,,2.328021685823021,,,,,2.51239622531294,,1.84852843814426,,,0.8817971904261582,,1.6446680930736655,,,,,2.3402061051522254,,,,2.0421130981575066,,1.2699671872889373,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.18081893170135,51.51088218023432]}"
00000000000000001317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7287268741330863,,,3.7785599639896903,,,,,2.187845671798637,,4.598688926826529,,,4.686909263096158,,3.4946298907403235,,,,,,,,1.8530418772816388,,,,,2.7537144360358483,,,3.701278829520522,,2.5055111898045963,,,2.1207428484006265,,2.6153711210302757,,,,,2.381770270481672,1.6020656275370764,,,3.109103861849865,,2.3509919432555737,,,,,,,,6,6,"{""type"":""Point"",""coordinates"":[27.290496411777685,51.55273601772319]}"
